"Section","Category","Title","OfficialUrl","LocalPath","Format","Status","SourceBatch","Notes"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度（试行）》的通知","https://kjs.mof.gov.cn/zhengcefabu/201309/t20130906_986492.htm","raw/standards/accounting/other-rules-pages/002-关于印发-企业产品成本核算制度-试行-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度——电网经营行业》的通知","https://kjs.mof.gov.cn/zhengcefabu/201801/t20180119_2798185.htm","raw/standards/accounting/other-rules-pages/012-关于印发-企业产品成本核算制度-电网经营行业-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度——钢铁行业》的通知","https://kjs.mof.gov.cn/zhengcefabu/201511/t20151130_1590105.htm","raw/standards/accounting/other-rules-pages/006-关于印发-企业产品成本核算制度-钢铁行业-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度——煤炭行业》的通知","https://kjs.mof.gov.cn/zhengcefabu/201610/t20161027_2445062.htm","raw/standards/accounting/other-rules-pages/008-关于印发-企业产品成本核算制度-煤炭行业-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度——石油石化行业》的通知","https://kjs.mof.gov.cn/zhengcefabu/201412/t20141229_1173216.htm","raw/standards/accounting/other-rules-pages/005-关于印发-企业产品成本核算制度-石油石化行业-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业产品成本核算制度——油气管网行业》的通知","https://kjs.mof.gov.cn/zhengcefabu/202110/t20211008_3756964.htm","raw/standards/accounting/other-rules-pages/019-关于印发-企业产品成本核算制度-油气管网行业-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业破产清算有关会计处理规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/201612/t20161227_2505655.htm","raw/standards/accounting/other-rules-pages/010-关于印发-企业破产清算有关会计处理规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《企业数据资源相关会计处理暂行规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/202308/t20230821_3903354.htm","raw/standards/accounting/other-rules-pages/020-关于印发-企业数据资源相关会计处理暂行规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《碳排放权交易有关会计处理暂行规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/201912/t20191223_3448268.htm","raw/standards/accounting/other-rules-pages/017-关于印发-碳排放权交易有关会计处理暂行规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《新冠肺炎疫情相关租金减让会计处理规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/202006/t20200624_3538070.htm","raw/standards/accounting/other-rules-pages/018-关于印发-新冠肺炎疫情相关租金减让会计处理规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《永续债相关会计处理的规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/201901/t20190130_3138955.htm","raw/standards/accounting/other-rules-pages/014-关于印发-永续债相关会计处理的规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《增值税会计处理规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/201612/t20161212_2479869.htm","raw/standards/accounting/other-rules-pages/009-关于印发-增值税会计处理规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则其他规定","关于印发《知识产权相关会计信息披露规定》的通知","https://kjs.mof.gov.cn/zhengcefabu/201811/t20181113_3065822.htm","raw/standards/accounting/other-rules-pages/013-关于印发-知识产权相关会计信息披露规定-的通知.html","html","ok","enterprise-accounting-standards-other-rules-download-2026-06-26","财政部会计司其他规定栏目"
"行业重要法规与准则","企业会计准则实施问答","《新冠肺炎疫情相关租金减让会计处理规定》简化处理方法适用问答","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202205/t20220527_3813704.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-059.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","《新冠肺炎疫情相关租金减让会计处理规定》简化处理方法适用问答","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202205/t20220527_3813704.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-159.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：《中华人民共和国增值税法》（以下简称增值税法）2026年1月1日起施行后，一般用电企...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202606/t20260618_3991869.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-100.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：《中华人民共和国增值税法》（以下简称增值税法）2026年1月1日起施行后，一般用电企业取得的电费增值税发票中单独列示的“政府性基金及附加”对应的支出，是否应计入税金及附加？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/qtwd/202606/t20260618_3991869.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-131.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：保险公司改变保险合同负债计量所采用的折现率的确定方法，如将“自上而下的方法”修...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202604/t20260430_3988926.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-091.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：保险公司改变保险合同负债计量所采用的折现率的确定方法，如将“自上而下的方法”修改为“自下而上的方法”，在不存在前期差错的情况下，应当按照会计估计变更还是会计政策变更进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/xbxhtsswd/202604/t20260430_3988926.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-146.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：不符合固定资产资本化后续支出条件的固定资产日常修理费用应如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202111/t20211102_3762834.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-055.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：不符合固定资产资本化后续支出条件的固定资产日常修理费用应如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/gdzczzsswd/202111/t20211102_3762834.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-108.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：承租人偿还租赁负债本金和利息、支付预付租金以及租赁保证金所支付的现金在现金流量...","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202104/t20210425_3691861.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-030.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：承租人偿还租赁负债本金和利息、支付预付租金以及租赁保证金所支付的现金在现金流量表中应当如何列报？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691861.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-155.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：承租人发生的租赁资产改良支出及其导致的预计复原支出应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/202104/t20210425_3691863.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-031.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
"行业重要法规与准则","企业会计准则实施问答","问：承租人发生的租赁资产改良支出及其导致的预计复原支出应当如何进行会计处理？","https://kjs.mof.gov.cn/zt/kjzzss/sswd/zlzzsswd/202104/t20210425_3691863.htm","raw/standards/accounting/implementation-qa-pages-v2/qa-156.html","html","ok","enterprise-accounting-standards-implementation-qa-download-2026-06-26","财政部会计司实施问答栏目；使用短编号文件名保存"
